customerID,tenure_band,spend_tier,is_at_risk,revenue_at_risk
9570-KYEUA,50+,90+,0,0.0
6993-YGFJV,50+,90+,0,0.0
2712-SYWAY,0-10,10-30,0,0.0
0730-BGQGF,50+,90+,0,0.0
5498-IBWPI,50+,30-50,0,0.0
9101-NTIXF,0-10,10-30,0,0.0
0013-SMEOE,50+,90+,0,0.0
9314-QDMDW,10-20,50-70,0,0.0
9308-ANMVE,40-50,50-70,0,0.0
2884-GBPFB,30-40,70-90,0,0.0
3757-NJYBX,30-40,90+,0,0.0
3413-DHLPB,50+,90+,0,0.0
7649-PHJVR,10-20,10-30,0,0.0
6114-TCFID,20-30,30-50,0,0.0
3787-TRIAL,20-30,10-30,0,0.0
2573-GYRUU,40-50,90+,0,0.0
5156-UMKOW,0-10,10-30,0,0.0
1247-QBVSH,40-50,50-70,0,0.0
6734-GMPVK,0-10,90+,0,0.0
9822-OAOVB,0-10,50-70,0,0.0
6161-ERDGD,50+,70-90,0,0.0
1226-JZNKR,0-10,10-30,0,0.0
7318-EIVKO,0-10,50-70,0,0.0
3771-PZOBW,20-30,90+,0,0.0
5136-KCKGI,30-40,90+,0,0.0
8231-BSWXX,50+,70-90,0,0.0
6486-LHTMA,30-40,90+,0,0.0
4083-BFNYK,30-40,90+,0,0.0
3722-WPXTK,0-10,70-90,0,0.0
7389-KBFIT,0-10,30-50,0,0.0
7176-WIONM,10-20,30-50,0,0.0
5141-ZUVBH,0-10,90+,0,0.0
1089-HDMKP,10-20,50-70,0,0.0
7623-HKYRK,0-10,10-30,0,0.0
0310-SUCIN,50+,70-90,0,0.0
5197-PYEPU,40-50,90+,0,0.0
2929-ERCFZ,0-10,90+,0,0.0
7548-SEPYI,0-10,90+,0,0.0
8835-VSDSE,0-10,70-90,0,0.0
6619-RPLQZ,40-50,10-30,0,0.0
3275-RHRNE,20-30,50-70,0,0.0
3503-TYDAY,40-50,70-90,0,0.0
6901-GOGZG,50+,70-90,0,0.0
1623-NLDOT,40-50,30-50,0,0.0
7021-XSNYE,0-10,30-50,0,0.0
9621-OUPYD,20-30,10-30,0,0.0
9898-KZQDZ,40-50,90+,0,0.0
8982-NHAVY,20-30,90+,0,0.0
4307-KWMXE,10-20,30-50,0,0.0
0141-YEAYS,20-30,70-90,0,0.0
2450-ZKEED,10-20,50-70,0,0.0
3694-DELSO,0-10,30-50,0,0.0
3893-JRNFS,50+,30-50,0,0.0
9603-OAIHC,0-10,70-90,1,70.05
1133-KXCGE,10-20,10-30,0,0.0
5236-PERKL,50+,90+,0,0.0
0142-GVYSN,20-30,10-30,0,0.0
1049-FYSYG,10-20,30-50,0,0.0
7854-FOKSF,0-10,30-50,0,0.0
2519-FAKOD,30-40,90+,0,0.0
8406-LNMHF,50+,70-90,0,0.0
1821-BUCWY,30-40,50-70,0,0.0
8263-JQAIK,0-10,10-30,0,0.0
0023-UYUPN,50+,10-30,0,0.0
8314-DPQHL,0-10,50-70,0,0.0
1465-WCZVT,0-10,10-30,0,0.0
9481-SFCQY,10-20,50-70,0,0.0
6360-SVNWV,30-40,70-90,0,0.0
0567-GGCAC,0-10,50-70,0,0.0
7089-IVVAZ,0-10,90+,0,0.0
8884-MRNSU,10-20,10-30,0,0.0
2171-UDMFD,30-40,10-30,0,0.0
9050-IKDZA,0-10,70-90,0,0.0
2205-YMZZJ,0-10,70-90,0,0.0
9802-CAQUT,50+,90+,0,0.0
1254-IZEYF,30-40,90+,0,0.0
0187-WZNAB,20-30,70-90,0,0.0
9492-TOKRI,10-20,90+,0,0.0
1475-VWVDO,0-10,70-90,1,74.9
9221-OTIVJ,10-20,90+,0,0.0
1357-MVDOZ,10-20,50-70,0,0.0
7602-MVRMB,50+,90+,0,0.0
3325-FUYCG,20-30,90+,0,0.0
5908-QMGOE,10-20,70-90,0,0.0
1197-BVMVG,0-10,70-90,1,74.45
5406-KGRMX,50+,10-30,0,0.0
8481-YYXWG,0-10,70-90,0,0.0
5968-HYJRZ,40-50,10-30,0,0.0
5198-EFNBM,50+,90+,0,0.0
7516-GMHUV,50+,90+,0,0.0
7140-ADSMJ,0-10,10-30,0,0.0
2230-XTUWL,40-50,10-30,0,0.0
7706-YLMQA,50+,10-30,0,0.0
2585-KTFRE,0-10,70-90,0,0.0
7994-UYIVZ,0-10,70-90,0,0.0
2609-IAICY,0-10,70-90,0,0.0
1740-CSDJP,0-10,30-50,0,0.0
7717-BICXI,50+,10-30,0,0.0
6559-RAKOZ,40-50,90+,0,0.0
2636-OHFMN,0-10,30-50,0,0.0
4716-MRVEN,20-30,10-30,0,0.0
2143-LJULT,50+,10-30,0,0.0
1323-OOEPC,50+,90+,0,0.0
3200-MNQTF,50+,70-90,0,0.0
6164-HXUGH,0-10,10-30,0,0.0
5630-IXDXV,40-50,90+,0,0.0
0320-DWVTU,50+,90+,0,0.0
9135-MGVPY,50+,70-90,0,0.0
1212-GLHMD,0-10,70-90,0,0.0
7878-JGDKK,0-10,30-50,0,0.0
1088-AUUZZ,50+,70-90,0,0.0
0397-GZBBC,50+,90+,0,0.0
6614-YWYSC,50+,10-30,0,0.0
9588-OZDMQ,0-10,30-50,0,0.0
7641-EUYET,40-50,90+,0,0.0
6476-EPYZR,10-20,10-30,0,0.0
9921-ZVRHG,10-20,70-90,0,0.0
1174-FGIFN,20-30,90+,0,0.0
6620-HVDUJ,20-30,50-70,0,0.0
4701-MLJPN,30-40,50-70,0,0.0
1032-MAELW,50+,70-90,0,0.0
7641-TQFHN,30-40,90+,0,0.0
1552-TKMXS,40-50,10-30,0,0.0
9206-GVPEQ,10-20,50-70,0,0.0
8622-ZLFKO,0-10,90+,1,90.75
1596-BBVTG,30-40,70-90,0,0.0
6188-UXBBR,30-40,10-30,0,0.0
2333-KWEWW,10-20,10-30,0,0.0
5702-SKUOB,0-10,10-30,0,0.0
1134-YWTYF,20-30,50-70,0,0.0
6061-GWWAV,40-50,70-90,0,0.0
0679-TDGAK,50+,70-90,0,0.0
6585-WCEWR,50+,10-30,0,0.0
9067-YGSCA,50+,10-30,0,0.0
9067-SQTNS,40-50,10-30,0,0.0
8433-WXGNA,0-10,70-90,0,0.0
1776-SPBWV,30-40,10-30,0,0.0
8735-SDUFN,50+,10-30,0,0.0
9668-PUGNU,50+,10-30,0,0.0
9405-GPBBG,50+,90+,0,0.0
1926-QUZNN,50+,10-30,0,0.0
3707-GNWHM,0-10,70-90,0,0.0
7016-NVRIC,20-30,90+,0,0.0
5829-NVSQN,20-30,50-70,0,0.0
9565-AXSMR,50+,10-30,0,0.0
8922-LIEGH,20-30,70-90,0,0.0
8869-LIHMK,50+,90+,0,0.0
8245-UMPYT,10-20,90+,0,0.0
5186-SAMNZ,0-10,50-70,0,0.0
0447-RXSGD,20-30,90+,0,0.0
4927-WWOOZ,0-10,90+,1,91.45
5788-YPOEG,30-40,70-90,0,0.0
5373-SFODM,30-40,70-90,0,0.0
0661-KBKPA,50+,70-90,0,0.0
9081-WWXKP,40-50,10-30,0,0.0
0784-ZQJZX,50+,10-30,0,0.0
3133-PZNSR,50+,90+,0,0.0
5766-ZJYBB,0-10,10-30,0,0.0
8931-GJJIQ,0-10,70-90,0,0.0
4277-PVRAN,0-10,70-90,0,0.0
0022-TCJCI,40-50,50-70,0,0.0
0722-SVSFK,0-10,90+,0,0.0
3612-YVGSJ,50+,10-30,0,0.0
9825-YCXWZ,40-50,90+,0,0.0
5397-NSKQG,50+,50-70,0,0.0
8565-HBFNN,50+,90+,0,0.0
2000-DHJUY,50+,90+,0,0.0
0203-HHYIJ,20-30,10-30,0,0.0
8670-ERCJH,50+,90+,0,0.0
7758-UJWYS,30-40,30-50,0,0.0
2050-ONYDQ,50+,10-30,0,0.0
7055-JCGNI,50+,90+,0,0.0
0739-UUAJR,50+,50-70,0,0.0
4826-DXMUP,30-40,70-90,0,0.0
0952-KMEEH,10-20,90+,0,0.0
7285-KLOTR,10-20,70-90,0,0.0
0654-PQKDW,50+,70-90,0,0.0
7175-NTIXE,20-30,70-90,0,0.0
7963-SHNDT,50+,30-50,0,0.0
9796-BPKIW,0-10,50-70,0,0.0
0188-GWFLE,0-10,10-30,0,0.0
8129-GMVGI,50+,10-30,0,0.0
2882-DDZPG,10-20,10-30,0,0.0
3547-LQRIK,40-50,10-30,0,0.0
9137-NOQKA,0-10,10-30,0,0.0
5843-TTHGI,10-20,50-70,0,0.0
1849-RJYIG,0-10,50-70,0,0.0
8868-GAGIO,40-50,70-90,0,0.0
4061-UKJWL,0-10,30-50,0,0.0
5380-XPJNZ,30-40,10-30,0,0.0
8263-QMNTJ,50+,90+,0,0.0
8178-EYZUO,40-50,90+,0,0.0
3230-JCNZS,50+,90+,0,0.0
0277-ORXQS,50+,50-70,0,0.0
5130-IEKQT,20-30,90+,0,0.0
3230-WYKIR,10-20,70-90,0,0.0
7996-BPXHY,10-20,10-30,0,0.0
3227-WLKLI,50+,90+,0,0.0
0407-BDJKB,50+,90+,0,0.0
2266-FUBDZ,10-20,10-30,0,0.0
8237-ULIXL,50+,10-30,0,0.0
9600-UDOPK,30-40,90+,0,0.0
8216-AZUUZ,40-50,90+,0,0.0
9153-BTBVV,50+,10-30,0,0.0
4074-SJFFA,0-10,50-70,0,0.0
3269-ATYWD,30-40,90+,0,0.0
5186-PEIZU,30-40,10-30,0,0.0
1074-AMIOH,50+,90+,0,0.0
4910-GMJOT,0-10,90+,0,0.0
0354-WYROK,30-40,90+,0,0.0
4361-FEBGN,40-50,10-30,0,0.0
7748-UMTRK,30-40,90+,0,0.0
0380-ZCSBI,10-20,10-30,0,0.0
7145-FEJWU,10-20,90+,0,0.0
6463-MVYRY,50+,50-70,0,0.0
3969-JQABI,50+,50-70,0,0.0
9624-EGDEQ,30-40,10-30,0,0.0
1051-EQPZR,40-50,10-30,0,0.0
5849-ASHZJ,20-30,10-30,0,0.0
5780-INQIK,0-10,30-50,0,0.0
7576-OYWBN,0-10,70-90,0,0.0
4526-ZJJTM,20-30,70-90,0,0.0
8384-FZBJK,50+,90+,0,0.0
3750-RNQKR,10-20,10-30,0,0.0
0962-CQPWQ,50+,10-30,0,0.0
3096-YXENJ,50+,90+,0,0.0
1265-BCFEO,50+,70-90,0,0.0
5837-LXSDN,20-30,50-70,0,0.0
5945-AZYHT,50+,90+,0,0.0
8325-QRPZR,0-10,70-90,1,75.15
6384-VMJHP,50+,70-90,0,0.0
2262-SLNVK,0-10,70-90,1,70.1
7730-CLDSV,50+,90+,0,0.0
1135-HIORI,50+,90+,0,0.0
0164-APGRB,50+,90+,0,0.0
6481-ESCNL,20-30,90+,0,0.0
1790-NESIO,10-20,10-30,0,0.0
1550-EENBN,30-40,90+,0,0.0
5539-TMZLF,0-10,50-70,0,0.0
4323-SADQS,0-10,30-50,0,0.0
4446-BZKHU,50+,90+,0,0.0
5202-IVJNU,30-40,30-50,0,0.0
5976-JCJRH,10-20,70-90,0,0.0
8198-RKSZG,10-20,70-90,0,0.0
0137-OCGAB,0-10,70-90,0,0.0
3351-NQLDI,50+,90+,0,0.0
9297-EONCV,50+,90+,0,0.0
7593-JNWRU,0-10,30-50,0,0.0
4588-YBNIB,0-10,10-30,0,0.0
1069-QJOEE,20-30,10-30,0,0.0
3336-JORSO,30-40,90+,0,0.0
7799-DSEWS,10-20,50-70,0,0.0
8766-PAFNE,50+,70-90,0,0.0
5315-CKEQK,20-30,50-70,0,0.0
3130-ICDUP,0-10,70-90,0,0.0
0820-FNRNX,10-20,50-70,0,0.0
0880-FVFWF,50+,70-90,0,0.0
4611-ANLQC,50+,50-70,0,0.0
4213-HKBJO,30-40,10-30,0,0.0
2792-LSHWX,0-10,70-90,0,0.0
5028-GZLDO,0-10,70-90,0,0.0
0014-BMAQU,50+,70-90,0,0.0
6861-XWTWQ,0-10,90+,0,0.0
9018-PCIOK,50+,50-70,0,0.0
4837-QUSFT,50+,90+,0,0.0
6877-TJMBR,0-10,70-90,0,0.0
9953-ZMKSM,50+,10-30,0,0.0
0907-HQNTS,50+,90+,0,0.0
7665-NKLAV,30-40,30-50,0,0.0
6769-DCQLI,50+,90+,0,0.0
2433-KMEAS,20-30,50-70,0,0.0
4391-LNRXK,20-30,90+,0,0.0
8250-ZNGGW,0-10,50-70,0,0.0
2195-ZRVAX,40-50,70-90,0,0.0
3550-SAHFP,30-40,70-90,0,0.0
2011-TRQYE,10-20,30-50,0,0.0
8562-GHPPI,0-10,10-30,0,0.0
5893-PYOLZ,50+,70-90,0,0.0
4986-MXSFP,0-10,10-30,0,0.0
6131-FOYAS,30-40,50-70,0,0.0
3027-YNWZU,50+,10-30,0,0.0
5609-IMCGG,10-20,70-90,0,0.0
4873-ILOLJ,20-30,90+,0,0.0
4727-MCYZG,0-10,50-70,0,0.0
9481-WHGWY,50+,70-90,0,0.0
2725-KXXWT,0-10,90+,0,0.0
9565-DJPIB,0-10,70-90,0,0.0
4328-VUFWD,30-40,50-70,0,0.0
3301-LSLWQ,20-30,50-70,0,0.0
7473-ZBDSN,10-20,10-30,0,0.0
3166-PNEOF,50+,70-90,0,0.0
5639-NTUPK,10-20,50-70,0,0.0
8780-YRMTT,50+,30-50,0,0.0
8348-HFYIV,0-10,30-50,0,0.0
5140-FOMCQ,50+,90+,0,0.0
6242-SGYTS,50+,90+,0,0.0
8166-ORCHU,30-40,90+,0,0.0
8414-OOEEL,50+,70-90,0,0.0
8454-AATJP,50+,90+,0,0.0
6849-WLEYG,0-10,10-30,0,0.0
4659-NZRUF,10-20,90+,0,0.0
4531-AUZNK,50+,90+,0,0.0
4191-XOVOM,50+,90+,0,0.0
2150-OEGBV,20-30,10-30,0,0.0
8429-XIBUM,20-30,90+,0,0.0
1855-CFULU,0-10,10-30,0,0.0
4878-BUNFV,40-50,10-30,0,0.0
1872-EBWSC,20-30,10-30,0,0.0
2608-BHKFN,0-10,70-90,0,0.0
7026-YMSBE,30-40,10-30,0,0.0
7341-LXCAF,0-10,70-90,0,0.0
6997-UVGOX,50+,70-90,0,0.0
9674-EHPPG,40-50,30-50,0,0.0
9462-MJUAW,0-10,50-70,0,0.0
8128-YVJRG,0-10,70-90,0,0.0
5440-VHLUL,50+,90+,0,0.0
5781-BKHOP,50+,90+,0,0.0
4283-FUTGF,10-20,70-90,0,0.0
5213-TWWJU,20-30,90+,0,0.0
1569-TTNYJ,0-10,70-90,0,0.0
8628-MFKAX,50+,90+,0,0.0
2397-BRLOM,0-10,70-90,0,0.0
7629-WIXZF,0-10,50-70,0,0.0
5445-GLVOT,20-30,30-50,0,0.0
3976-HXHCE,50+,10-30,0,0.0
2466-NEJOJ,0-10,10-30,0,0.0
0254-KCJGT,50+,70-90,0,0.0
5472-CVMDX,50+,30-50,0,0.0
6461-SZMCV,50+,70-90,0,0.0
8150-QUDFX,0-10,10-30,0,0.0
9508-ILZDG,30-40,90+,0,0.0
2346-DJQTB,30-40,10-30,0,0.0
1697-LYYYX,50+,10-30,0,0.0
1942-OQFRW,0-10,30-50,0,0.0
4749-VFKVB,0-10,50-70,0,0.0
9640-ZSLDC,50+,50-70,0,0.0
4231-LZUYM,50+,10-30,0,0.0
7598-UAASY,0-10,70-90,0,0.0
7938-OUHIO,0-10,90+,0,0.0
8510-AWCXC,10-20,90+,0,0.0
6128-AQBMT,40-50,50-70,0,0.0
3594-BDSOA,20-30,10-30,0,0.0
0431-APWVY,20-30,90+,0,0.0
5133-VRSAB,0-10,10-30,0,0.0
5996-DAOQL,0-10,10-30,0,0.0
6838-YAUVY,50+,90+,0,0.0
0484-JPBRU,40-50,10-30,0,0.0
7883-ROJOC,10-20,30-50,0,0.0
0244-LGNFY,50+,90+,0,0.0
7274-CGTOD,50+,30-50,0,0.0
4295-YURET,50+,70-90,0,0.0
3426-NIYYL,10-20,50-70,0,0.0
8225-BTJAU,10-20,70-90,0,0.0
4635-EJYPD,30-40,10-30,0,0.0
1866-ZSLJM,20-30,10-30,0,0.0
4636-TVXVG,50+,10-30,0,0.0
4236-UJPWO,0-10,10-30,0,0.0
9392-XBGTD,20-30,10-30,0,0.0
3387-VATUS,0-10,90+,0,0.0
6402-SSEJG,20-30,50-70,0,0.0
1143-NMNQJ,0-10,70-90,0,0.0
1169-SAOCL,40-50,90+,0,0.0
1110-KYLGQ,50+,90+,0,0.0
9929-PLVPA,0-10,10-30,0,0.0
3518-PZXZQ,0-10,50-70,0,0.0
2371-JUNGC,10-20,10-30,0,0.0
7693-QPEFS,50+,70-90,0,0.0
0924-BJCRC,50+,70-90,0,0.0
5074-FBGHB,50+,90+,0,0.0
2351-BKRZW,40-50,70-90,0,0.0
4455-BFSPD,50+,90+,0,0.0
0415-MOSGF,0-10,30-50,0,0.0
1724-BQUHA,0-10,70-90,0,0.0
3948-KXDUF,50+,50-70,0,0.0
2323-ARSVR,50+,90+,0,0.0
0815-MFZGM,40-50,90+,0,0.0
4826-XTSOH,0-10,70-90,0,0.0
5480-XTFFL,30-40,10-30,0,0.0
8295-FHIVV,0-10,10-30,0,0.0
2495-INZWQ,0-10,30-50,0,0.0
9086-YJYXS,30-40,70-90,0,0.0
1179-INLAT,0-10,10-30,0,0.0
7909-FIOIY,10-20,10-30,0,0.0
4139-SUGLD,30-40,30-50,0,0.0
6857-VWJDT,0-10,90+,0,0.0
6351-SCJKT,0-10,30-50,0,0.0
5468-BPMMO,40-50,10-30,0,0.0
5624-BQSSA,0-10,10-30,0,0.0
0197-PNKNK,50+,70-90,0,0.0
2439-QKJUL,0-10,10-30,0,0.0
1194-SPVSP,0-10,10-30,0,0.0
9534-NSXEM,20-30,10-30,0,0.0
2408-WITXK,10-20,30-50,0,0.0
8929-KSWIH,20-30,90+,0,0.0
2250-IVBWA,50+,70-90,0,0.0
1810-MVMAI,30-40,50-70,0,0.0
9506-UXUSK,10-20,70-90,0,0.0
1229-RCALF,50+,90+,0,0.0
3572-UOLYZ,40-50,70-90,0,0.0
1429-UYJSV,10-20,10-30,0,0.0
5577-OTWWW,10-20,10-30,0,0.0
6100-QQHEB,10-20,90+,0,0.0
6366-XIVKZ,10-20,50-70,0,0.0
3470-OBUET,50+,70-90,0,0.0
2770-NSVDG,20-30,10-30,0,0.0
9375-MHRRS,0-10,50-70,0,0.0
2634-HCZGT,50+,50-70,0,0.0
7503-QQRVF,10-20,70-90,0,0.0
4860-YZGZM,10-20,10-30,0,0.0
6599-GZWCM,10-20,70-90,0,0.0
2691-NZETQ,0-10,70-90,0,0.0
4404-HIBDJ,20-30,70-90,0,0.0
5533-NHFRF,0-10,30-50,0,0.0
7037-MTYVW,30-40,70-90,0,0.0
4760-THGOT,40-50,90+,0,0.0
7295-JOMMD,0-10,90+,0,0.0
4016-BJKTZ,20-30,90+,0,0.0
6584-VQMYT,20-30,50-70,0,0.0
9838-BFCQT,50+,10-30,0,0.0
2790-XUYMV,50+,70-90,0,0.0
0581-MDMPW,20-30,70-90,0,0.0
5013-SBUIH,50+,90+,0,0.0
1023-BQXZE,50+,70-90,0,0.0
9163-GHAYE,10-20,30-50,0,0.0
3904-UKFRE,0-10,70-90,1,80.1
5353-WILCI,20-30,50-70,0,0.0
0709-TVGUR,0-10,70-90,0,0.0
0058-EVZWM,50+,70-90,0,0.0
6023-YEBUP,0-10,90+,0,0.0
7209-JCUDS,10-20,90+,0,0.0
7009-PCARS,50+,10-30,0,0.0
0519-DRGTI,20-30,10-30,0,0.0
1017-FBQMM,50+,90+,0,0.0
3001-CBHLQ,30-40,90+,0,0.0
1985-MBRYP,40-50,10-30,0,0.0
6158-DWPZT,0-10,10-30,0,0.0
9372-TXXPS,50+,50-70,0,0.0
3259-QMXUN,50+,70-90,0,0.0
1015-JPFYW,0-10,10-30,0,0.0
6645-MXQJT,0-10,90+,1,97.1
4360-QRAVE,30-40,30-50,0,0.0
8433-WPJTV,50+,90+,0,0.0
5804-JMYIO,30-40,10-30,0,0.0
3763-GCZHZ,50+,90+,0,0.0
6484-LATFU,50+,10-30,0,0.0
7599-NTMDP,50+,30-50,0,0.0
0772-GYEQQ,0-10,70-90,0,0.0
0536-ACXIP,50+,90+,0,0.0
0936-NQLJU,40-50,10-30,0,0.0
4831-EOBFE,20-30,90+,0,0.0
1575-KRZZE,0-10,50-70,0,0.0
3251-YMVWZ,50+,10-30,0,0.0
4102-OQUPX,0-10,70-90,0,0.0
9170-GYZJC,40-50,70-90,0,0.0
4884-LEVMQ,30-40,10-30,0,0.0
8857-CUPFQ,50+,10-30,0,0.0
7610-TVOPG,10-20,10-30,0,0.0
3638-DIMPH,10-20,30-50,0,0.0
1845-ZLLIG,0-10,50-70,0,0.0
8559-WNQZS,0-10,10-30,0,0.0
3999-QGRJH,0-10,50-70,0,0.0
1699-UOTXU,50+,50-70,0,0.0
2454-RPBRZ,10-20,90+,0,0.0
0635-WKOLD,40-50,70-90,0,0.0
5993-JSUWV,50+,50-70,0,0.0
4518-FZBSX,40-50,10-30,0,0.0
5387-ASZNZ,50+,50-70,0,0.0
6988-CJEYV,40-50,90+,0,0.0
2002-MZHWP,0-10,10-30,0,0.0
3097-FQTVJ,40-50,10-30,0,0.0
5465-BUBFA,40-50,10-30,0,0.0
7299-GNVPL,20-30,70-90,0,0.0
9743-DQKQW,0-10,10-30,0,0.0
1215-VFYVK,0-10,30-50,0,0.0
9371-BITHB,50+,10-30,0,0.0
2265-CYWIV,0-10,90+,0,0.0
9093-FPDLG,10-20,90+,1,94.2
0541-FITGH,0-10,50-70,0,0.0
6985-HAYWX,20-30,70-90,0,0.0
7508-KBIMB,20-30,50-70,0,0.0
6838-HVLXG,10-20,10-30,0,0.0
2277-DJJDL,50+,90+,0,0.0
1897-OKVMW,50+,90+,0,0.0
5485-ITNPC,50+,70-90,0,0.0
0233-FTHAV,50+,70-90,0,0.0
4644-PIZRT,10-20,70-90,0,0.0
8922-NPKBJ,40-50,10-30,0,0.0
2740-TVLFN,0-10,50-70,0,0.0
7771-CFQRQ,40-50,50-70,0,0.0
9512-PHSMG,10-20,10-30,0,0.0
6963-EZQEE,50+,70-90,0,0.0
2452-KDRRH,50+,90+,0,0.0
2004-OCQXK,0-10,70-90,0,0.0
5027-QPKTE,0-10,50-70,0,0.0
4146-SVFUD,0-10,30-50,0,0.0
1564-HJUVY,0-10,50-70,0,0.0
3617-XLSGQ,50+,90+,0,0.0
7517-LDMPS,10-20,70-90,1,84.6
7244-KXYZN,20-30,10-30,0,0.0
5226-NOZFC,20-30,70-90,0,0.0
2672-HUYVI,0-10,90+,0,0.0
1400-WIVLL,50+,90+,0,0.0
7508-MYBOG,10-20,70-90,0,0.0
8148-NLEGT,40-50,10-30,0,0.0
0148-DCDOS,20-30,90+,0,0.0
8347-GDTMP,50+,10-30,0,0.0
9992-RRAMN,20-30,70-90,0,0.0
6746-WAUWT,10-20,10-30,0,0.0
0310-MVLET,50+,90+,0,0.0
0428-IKYCP,20-30,70-90,0,0.0
4550-VBOFE,50+,90+,0,0.0
2187-PKZAY,10-20,70-90,0,0.0
4003-OCTMP,30-40,50-70,0,0.0
6652-YFFJO,10-20,50-70,0,0.0
7225-IILWY,50+,10-30,0,0.0
5248-RPYWW,50+,90+,0,0.0
7923-IYJWY,50+,90+,0,0.0
3170-GWYKC,50+,90+,0,0.0
5696-QURRL,0-10,30-50,0,0.0
7409-KIUTL,0-10,70-90,0,0.0
9830-ECLEN,50+,50-70,0,0.0
1732-VHUBQ,40-50,70-90,0,0.0
0495-RVCBF,0-10,70-90,0,0.0
2668-TZSPS,0-10,10-30,0,0.0
7854-EDSSA,20-30,50-70,0,0.0
8869-TORSS,40-50,50-70,0,0.0
7446-SFAOA,30-40,10-30,0,0.0
9522-ZSINC,10-20,10-30,0,0.0
8234-GSZYK,40-50,10-30,0,0.0
6505-OZNPG,0-10,50-70,0,0.0
6164-HAQTX,50+,50-70,0,0.0
0679-IDSTG,0-10,50-70,0,0.0
7765-LWVVH,50+,90+,0,0.0
1658-TJVOA,0-10,70-90,1,74.1
0953-LGOVU,10-20,30-50,0,0.0
2115-BFTIW,20-30,70-90,0,0.0
4692-NNQRU,20-30,70-90,0,0.0
7742-MYPGI,0-10,30-50,0,0.0
0611-DFXKO,20-30,70-90,0,0.0
7780-OTDSO,10-20,90+,0,0.0
9619-GSATL,40-50,50-70,0,0.0
5622-UEJFI,30-40,10-30,0,0.0
9747-DDZOS,0-10,70-90,0,0.0
0674-DGMAQ,30-40,90+,0,0.0
6203-HBZPA,50+,50-70,0,0.0
0484-FFVBJ,30-40,50-70,0,0.0
0301-FIDRB,50+,50-70,0,0.0
4139-JPIAM,50+,30-50,0,0.0
2181-TIDSV,50+,10-30,0,0.0
2761-XECQW,0-10,30-50,0,0.0
1936-CZAKF,40-50,30-50,0,0.0
9453-PATOS,50+,70-90,0,0.0
0564-JJHGS,0-10,90+,0,0.0
3348-CFRNX,20-30,90+,0,0.0
4402-FTBXC,50+,70-90,0,0.0
1428-GTBJJ,10-20,70-90,0,0.0
2931-XIQBR,50+,90+,0,0.0
0106-UGRDO,50+,90+,0,0.0
5542-TBBWB,0-10,50-70,1,69.9
1930-QPBVZ,50+,90+,0,0.0
2606-PKWJB,40-50,30-50,0,0.0
5322-ZSMZY,30-40,10-30,0,0.0
8059-UDZFY,30-40,90+,0,0.0
7740-BTPUX,50+,90+,0,0.0
5220-AGAAX,50+,10-30,0,0.0
0208-BPQEJ,10-20,10-30,0,0.0
9435-JMLSX,50+,70-90,0,0.0
3352-ALMCK,40-50,90+,0,0.0
5312-IRCFR,50+,90+,0,0.0
5294-IMHHT,50+,90+,0,0.0
8802-UNOJF,10-20,70-90,0,0.0
6313-GIDIT,50+,50-70,0,0.0
6176-YJWAS,50+,90+,0,0.0
5310-NOOVA,40-50,10-30,0,0.0
4526-EXKKN,40-50,10-30,0,0.0
5311-IHLEI,10-20,50-70,0,0.0
3987-KQDDU,0-10,70-90,1,75.6
3404-JNXAX,50+,70-90,0,0.0
5131-PONJI,40-50,90+,0,0.0
2845-AFFTX,40-50,90+,0,0.0
3489-VSFRD,50+,50-70,0,0.0
3345-JHUEO,0-10,10-30,0,0.0
5815-HGGHV,20-30,50-70,0,0.0
5260-UMPWX,20-30,10-30,0,0.0
2249-YPRNG,20-30,90+,0,0.0
7410-YTJIK,0-10,70-90,0,0.0
4626-GYCZP,0-10,90+,0,0.0
5649-RXQTV,50+,90+,0,0.0
2674-MIAHT,0-10,70-90,0,0.0
2576-HXMPA,0-10,10-30,0,0.0
7587-AOVVU,20-30,90+,0,0.0
5590-BYNII,20-30,90+,0,0.0
6898-MDLZW,10-20,50-70,0,0.0
3237-AJGEH,0-10,30-50,0,0.0
4707-YNOQA,30-40,10-30,0,0.0
9357-UJRUN,20-30,50-70,0,0.0
1591-NFNLQ,50+,70-90,0,0.0
8648-PFRMP,10-20,30-50,0,0.0
7663-CUXZB,50+,90+,0,0.0
0258-NOKBL,0-10,90+,1,90.4
1163-VIPRI,50+,90+,0,0.0
2815-CPTUL,0-10,70-90,0,0.0
9348-ROUAI,50+,90+,0,0.0
9443-JUBUO,50+,50-70,0,0.0
0596-BQCEQ,50+,90+,0,0.0
1481-ZUWZA,20-30,90+,0,0.0
3043-TYBNO,0-10,50-70,0,0.0
4830-FAXFM,10-20,10-30,0,0.0
5906-BFOZT,0-10,10-30,0,0.0
2960-NKRSO,20-30,70-90,0,0.0
8996-ZROXE,50+,50-70,0,0.0
5598-IKHQQ,50+,10-30,0,0.0
0397-ZXWQF,50+,10-30,0,0.0
5266-PFRQK,50+,10-30,0,0.0
4674-HGNUA,50+,70-90,0,0.0
6765-MBQNU,20-30,10-30,0,0.0
9786-IJYDL,30-40,90+,0,0.0
1303-SRDOK,50+,50-70,0,0.0
3769-MHZNV,30-40,10-30,0,0.0
6295-OSINB,50+,90+,0,0.0
3308-MHOOC,0-10,10-30,0,0.0
